,vcpu,ram,volume
236,1,3,600
237,1,3,610
238,1,3,620
239,1,3,630
240,1,3,640
241,1,3,650
242,1,3,660
243,1,3,670
244,1,3,680
245,1,3,690
246,1,3,700
247,1,3,710
248,1,3,720
249,1,3,730
250,1,3,740
251,1,3,750
252,1,3,760
253,1,3,770
254,1,3,780
255,1,3,790
256,1,3,800
257,1,3,810
258,1,3,820
259,1,3,830
260,1,3,840
261,1,3,850
262,1,3,860
263,1,3,870
264,1,3,880
265,1,3,890
266,1,3,900
267,1,4,40
268,1,4,50
269,1,4,60
270,1,4,70
271,1,4,80
272,1,4,90
273,1,4,100
274,1,4,110
275,1,4,120
276,1,4,130
277,1,4,140
278,1,4,150
279,1,4,160
280,1,4,170
281,1,4,180
282,1,4,190
283,1,4,200
284,1,4,210
285,1,4,220
286,1,4,230
287,1,4,240
288,1,4,250
289,1,4,260
290,1,4,270
291,1,4,280
292,1,4,290
293,1,4,300
294,1,4,310
295,1,4,320
296,1,4,330
297,1,4,340
298,1,4,350
299,1,4,360
300,1,4,370
301,1,4,380
302,1,4,390
303,1,4,400
304,1,4,410
305,1,4,420
306,1,4,430
307,1,4,440
308,1,4,450
309,1,4,460
310,1,4,470
311,1,4,480
312,1,4,490
313,1,4,500
314,1,4,510
315,1,4,520
316,1,4,530
317,1,4,540
318,1,4,550
319,1,4,560
320,1,4,570
321,1,4,580
322,1,4,590
323,1,4,600
324,1,4,610
325,1,4,620
326,1,4,630
327,1,4,640
328,1,4,650
329,1,4,660
330,1,4,670
331,1,4,680
332,1,4,690
333,1,4,700
334,1,4,710
335,1,4,720
336,1,4,730
337,1,4,740
338,1,4,750
339,1,4,760
340,1,4,770
341,1,4,780
342,1,4,790
343,1,4,800
344,1,4,810
345,1,4,820
346,1,4,830
347,1,4,840
348,1,4,850
349,1,4,860
350,1,4,870
351,1,4,880
352,1,4,890
353,1,4,900
354,1,5,50
355,1,5,60
356,1,5,70
357,1,5,80
358,1,5,90
359,1,5,100
360,1,5,110
361,1,5,120
362,1,5,130
363,1,5,140
364,1,5,150
365,1,5,160
366,1,5,170
367,1,5,180
368,1,5,190
369,1,5,200
370,1,5,210
371,1,5,220
372,1,5,230
373,1,5,240
374,1,5,250
375,1,5,260
376,1,5,270
377,1,5,280
378,1,5,290
379,1,5,300
380,1,5,310
381,1,5,320
382,1,5,330
383,1,5,340
384,1,5,350
385,1,5,360
386,1,5,370
387,1,5,380
388,1,5,390
389,1,5,400
390,1,5,410
391,1,5,420
392,1,5,430
393,1,5,440
394,1,5,450
395,1,5,460
396,1,5,470
397,1,5,480
398,1,5,490
399,1,5,500
400,1,5,510
401,1,5,520
402,1,5,530
403,1,5,540
404,1,5,550
405,1,5,560
406,1,5,570
407,1,5,580
408,1,5,590
409,1,5,600
410,1,5,610
411,1,5,620
412,1,5,630
413,1,5,640
414,1,5,650
415,1,5,660
416,1,5,670
417,1,5,680
418,1,5,690
419,1,5,700
420,1,5,710
421,1,5,720
422,1,5,730
423,1,5,740
424,1,5,750
425,1,5,760
426,1,5,770
427,1,5,780
428,1,5,790
429,1,5,800
430,1,5,810
431,1,5,820
432,1,5,830
433,1,5,840
434,1,5,850
435,1,5,860
436,1,5,870
437,1,5,880
438,1,5,890
439,1,5,900
440,1,6,60
441,1,6,70
442,1,6,80
443,1,6,90
444,1,6,100
445,1,6,110
446,1,6,120
447,1,6,130
448,1,6,140
449,1,6,150
450,1,6,160
451,1,6,170
452,1,6,180
453,1,6,190
454,1,6,200
455,1,6,210
456,1,6,220
457,1,6,230
458,1,6,240
459,1,6,250
460,1,6,260
461,1,6,270
462,1,6,280
463,1,6,290
464,1,6,300
465,1,6,310
466,1,6,320
467,1,6,330
468,1,6,340
469,1,6,350
470,1,6,360
471,1,6,370
472,1,6,380
473,1,6,390
474,1,6,400
475,1,6,410
476,1,6,420
477,1,6,430
478,1,6,440
479,1,6,450
480,1,6,460
481,1,6,470
482,1,6,480
483,1,6,490
484,1,6,500
485,1,6,510
486,1,6,520
487,1,6,530
488,1,6,540
489,1,6,550
490,1,6,560
491,1,6,570
492,1,6,580
493,1,6,590
494,1,6,600
495,1,6,610
496,1,6,620
497,1,6,630
498,1,6,640
499,1,6,650
500,1,6,660
501,1,6,670
502,1,6,680
503,1,6,690
504,1,6,700
505,1,6,710
506,1,6,720
507,1,6,730
508,1,6,740
509,1,6,750
510,1,6,760
511,1,6,770
512,1,6,780
513,1,6,790
514,1,6,800
515,1,6,810
516,1,6,820
517,1,6,830
518,1,6,840
519,1,6,850
520,1,6,860
521,1,6,870
522,1,6,880
523,1,6,890
524,1,6,900
525,1,7,70
526,1,7,80
527,1,7,90
528,1,7,100
529,1,7,110
530,1,7,120
531,1,7,130
532,1,7,140
533,1,7,150
534,1,7,160
535,1,7,170
536,1,7,180
537,1,7,190
538,1,7,200
539,1,7,210
540,1,7,220
541,1,7,230
542,1,7,240
543,1,7,250
544,1,7,260
545,1,7,270
546,1,7,280
547,1,7,290
548,1,7,300
549,1,7,310
550,1,7,320
551,1,7,330
552,1,7,340
553,1,7,350
554,1,7,360
555,1,7,370
556,1,7,380
557,1,7,390
558,1,7,400
559,1,7,410
560,1,7,420
561,1,7,430
562,1,7,440
563,1,7,450
564,1,7,460
565,1,7,470
566,1,7,480
567,1,7,490
568,1,7,500
569,1,7,510
570,1,7,520
571,1,7,530
572,1,7,540
573,1,7,550
574,1,7,560
575,1,7,570
576,1,7,580
577,1,7,590
578,1,7,600
579,1,7,610
580,1,7,620
581,1,7,630
582,1,7,640
583,1,7,650
584,1,7,660
585,1,7,670
586,1,7,680
587,1,7,690
588,1,7,700
589,1,7,710
590,1,7,720
591,1,7,730
592,1,7,740
593,1,7,750
594,1,7,760
595,1,7,770
596,1,7,780
597,1,7,790
598,1,7,800
599,1,7,810
600,1,7,820
601,1,7,830
602,1,7,840
603,1,7,850
604,1,7,860
605,1,7,870
606,1,7,880
607,1,7,890
608,1,7,900
609,1,8,80
610,1,8,90
611,1,8,100
612,1,8,110
613,1,8,120
614,1,8,130
615,1,8,140
616,1,8,150
617,1,8,160
618,1,8,170
619,1,8,180
620,1,8,190
621,1,8,200
622,1,8,210
623,1,8,220
624,1,8,230
625,1,8,240
626,1,8,250
627,1,8,260
628,1,8,270
629,1,8,280
630,1,8,290
631,1,8,300
632,1,8,310
633,1,8,320
634,1,8,330
635,1,8,340
636,1,8,350
637,1,8,360
638,1,8,370
639,1,8,380
640,1,8,390
641,1,8,400
642,1,8,410
643,1,8,420
644,1,8,430
645,1,8,440
646,1,8,450
647,1,8,460
648,1,8,470
649,1,8,480
650,1,8,490
651,1,8,500
652,1,8,510
653,1,8,520
654,1,8,530
655,1,8,540
656,1,8,550
657,1,8,560
658,1,8,570
659,1,8,580
660,1,8,590
661,1,8,600
662,1,8,610
663,1,8,620
664,1,8,630
665,1,8,640
666,1,8,650
667,1,8,660
668,1,8,670
669,1,8,680
670,1,8,690
671,1,8,700
672,1,8,710
673,1,8,720
674,1,8,730
675,1,8,740
676,1,8,750
677,1,8,760
678,1,8,770
679,1,8,780
680,1,8,790
681,1,8,800
682,1,8,810
683,1,8,820
684,1,8,830
685,1,8,840
686,1,8,850
687,1,8,860
688,1,8,870
689,1,8,880
690,1,8,890
691,1,8,900
692,1,9,90
693,1,9,100
694,1,9,110
695,1,9,120
696,1,9,130
697,1,9,140
698,1,9,150
699,1,9,160
700,1,9,170
701,1,9,180
702,1,9,190
703,1,9,200
704,1,9,210
705,1,9,220
706,1,9,230
707,1,9,240
708,1,9,250
709,1,9,260
710,1,9,270
711,1,9,280
712,1,9,290
713,1,9,300
714,1,9,310
715,1,9,320
716,1,9,330
717,1,9,340
718,1,9,350
719,1,9,360
720,1,9,370
721,1,9,380
722,1,9,390
723,1,9,400
724,1,9,410
725,1,9,420
726,1,9,430
727,1,9,440
728,1,9,450
729,1,9,460
730,1,9,470
731,1,9,480
732,1,9,490
733,1,9,500
734,1,9,510
735,1,9,520
736,1,9,530
737,1,9,540
738,1,9,550
739,1,9,560
740,1,9,570
741,1,9,580
742,1,9,590
743,1,9,600
744,1,9,610
745,1,9,620
746,1,9,630
747,1,9,640
748,1,9,650
749,1,9,660
750,1,9,670
751,1,9,680
752,1,9,690
753,1,9,700
754,1,9,710
755,1,9,720
756,1,9,730
757,1,9,740
758,1,9,750
759,1,9,760
760,1,9,770
761,1,9,780
762,1,9,790
763,1,9,800
764,1,9,810
765,1,9,820
766,1,9,830
767,1,9,840
768,1,9,850
769,1,9,860
770,1,9,870
771,1,9,880
772,1,9,890
773,1,9,900
774,1,10,100
775,1,10,110
776,1,10,120
777,1,10,130
778,1,10,140
779,1,10,150
780,1,10,160
781,1,10,170
782,1,10,180
783,1,10,190
784,1,10,200
785,1,10,210
786,1,10,220
787,1,10,230
788,1,10,240
789,1,10,250
790,1,10,260
791,1,10,270
792,1,10,280
793,1,10,290
794,1,10,300
795,1,10,310
796,1,10,320
797,1,10,330
798,1,10,340
799,1,10,350
800,1,10,360
801,1,10,370
802,1,10,380
803,1,10,390
804,1,10,400
805,1,10,410
806,1,10,420
807,1,10,430
808,1,10,440
809,1,10,450
810,1,10,460
811,1,10,470
812,1,10,480
813,1,10,490
814,1,10,500
815,1,10,510
816,1,10,520
817,1,10,530
818,1,10,540
819,1,10,550
820,1,10,560
821,1,10,570
822,1,10,580
823,1,10,590
824,1,10,600
825,1,10,610
826,1,10,620
827,1,10,630
828,1,10,640
829,1,10,650
830,1,10,660
831,1,10,670
832,1,10,680
833,1,10,690
834,1,10,700
835,1,10,710
836,1,10,720
837,1,10,730
838,1,10,740
839,1,10,750
840,1,10,760
841,1,10,770
842,1,10,780
843,1,10,790
844,1,10,800
845,1,10,810
846,1,10,820
847,1,10,830
848,1,10,840
849,1,10,850
850,1,10,860
851,1,10,870
852,1,10,880
853,1,10,890
854,1,10,900
855,1,11,110
856,1,11,120
857,1,11,130
858,1,11,140
859,1,11,150
860,1,11,160
861,1,11,170
862,1,11,180
863,1,11,190
864,1,11,200
865,1,11,210
866,1,11,220
867,1,11,230
868,1,11,240
869,1,11,250
870,1,11,260
871,1,11,270
872,1,11,280
873,1,11,290
874,1,11,300
875,1,11,310
876,1,11,320
877,1,11,330
878,1,11,340
879,1,11,350
880,1,11,360
881,1,11,370
882,1,11,380
883,1,11,390
884,1,11,400
885,1,11,410
886,1,11,420
887,1,11,430
888,1,11,440
889,1,11,450
890,1,11,460
891,1,11,470
892,1,11,480
893,1,11,490
894,1,11,500
895,1,11,510
896,1,11,520
897,1,11,530
898,1,11,540
899,1,11,550
900,1,11,560
901,1,11,570
902,1,11,580
903,1,11,590
904,1,11,600
905,1,11,610
906,1,11,620
907,1,11,630
908,1,11,640
909,1,11,650
910,1,11,660
911,1,11,670
912,1,11,680
913,1,11,690
914,1,11,700
915,1,11,710
916,1,11,720
917,1,11,730
918,1,11,740
919,1,11,750
920,1,11,760
921,1,11,770
922,1,11,780
923,1,11,790
924,1,11,800
925,1,11,810
926,1,11,820
927,1,11,830
928,1,11,840
929,1,11,850
930,1,11,860
931,1,11,870
932,1,11,880
933,1,11,890
934,1,11,900
935,1,12,120
936,1,12,130
937,1,12,140
938,1,12,150
939,1,12,160
940,1,12,170
941,1,12,180
942,1,12,190
943,1,12,200
944,1,12,210
945,1,12,220
946,1,12,230
947,1,12,240
948,1,12,250
949,1,12,260
950,1,12,270
951,1,12,280
952,1,12,290
953,1,12,300
954,1,12,310
955,1,12,320
956,1,12,330
957,1,12,340
958,1,12,350
959,1,12,360
960,1,12,370
961,1,12,380
962,1,12,390
963,1,12,400
964,1,12,410
965,1,12,420
966,1,12,430
967,1,12,440
968,1,12,450
969,1,12,460
970,1,12,470
971,1,12,480
972,1,12,490
973,1,12,500
974,1,12,510
975,1,12,520
976,1,12,530
977,1,12,540
978,1,12,550
979,1,12,560
980,1,12,570
981,1,12,580
982,1,12,590
983,1,12,600
984,1,12,610
985,1,12,620
986,1,12,630
987,1,12,640
988,1,12,650
989,1,12,660
990,1,12,670
991,1,12,680
992,1,12,690
993,1,12,700
994,1,12,710
995,1,12,720
996,1,12,730
997,1,12,740
998,1,12,750
999,1,12,760
1000,1,12,770
1001,1,12,780
1002,1,12,790
1003,1,12,800
1004,1,12,810
1005,1,12,820
1006,1,12,830
1007,1,12,840
1008,1,12,850
1009,1,12,860
1010,1,12,870
1011,1,12,880
1012,1,12,890
1013,1,12,900
1014,1,13,130
1015,1,13,140
1016,1,13,150
1017,1,13,160
1018,1,13,170
1019,1,13,180
1020,1,13,190
1021,1,13,200
1022,1,13,210
1023,1,13,220
1024,1,13,230
1025,1,13,240
1026,1,13,250
1027,1,13,260
1028,1,13,270
1029,1,13,280
1030,1,13,290
1031,1,13,300
1032,1,13,310
1033,1,13,320
1034,1,13,330
1035,1,13,340
1036,1,13,350
1037,1,13,360
1038,1,13,370
1039,1,13,380
1040,1,13,390
1041,1,13,400
1042,1,13,410
1043,1,13,420
1044,1,13,430
1045,1,13,440
1046,1,13,450
1047,1,13,460
1048,1,13,470
1049,1,13,480
1050,1,13,490
1051,1,13,500
1052,1,13,510
1053,1,13,520
1054,1,13,530
1055,1,13,540
1056,1,13,550
1057,1,13,560
1058,1,13,570
1059,1,13,580
1060,1,13,590
1061,1,13,600
1062,1,13,610
1063,1,13,620
1064,1,13,630
1065,1,13,640
1066,1,13,650
1067,1,13,660
1068,1,13,670
1069,1,13,680
1070,1,13,690
1071,1,13,700
1072,1,13,710
1073,1,13,720
1074,1,13,730
1075,1,13,740
1076,1,13,750
1077,1,13,760
1078,1,13,770
1079,1,13,780
1080,1,13,790
1081,1,13,800
1082,1,13,810
1083,1,13,820
1084,1,13,830
1085,1,13,840
1086,1,13,850
1087,1,13,860
1088,1,13,870
1089,1,13,880
1090,1,13,890
1091,1,13,900
1092,1,14,140
1093,1,14,150
1094,1,14,160
1095,1,14,170
1096,1,14,180
1097,1,14,190
1098,1,14,200
1099,1,14,210
1100,1,14,220
1101,1,14,230
1102,1,14,240
1103,1,14,250
1104,1,14,260
1105,1,14,270
1106,1,14,280
1107,1,14,290
1108,1,14,300
1109,1,14,310
1110,1,14,320
1111,1,14,330
1112,1,14,340
1113,1,14,350
1114,1,14,360
1115,1,14,370
1116,1,14,380
1117,1,14,390
1118,1,14,400
1119,1,14,410
1120,1,14,420
1121,1,14,430
1122,1,14,440
1123,1,14,450
1124,1,14,460
1125,1,14,470
1126,1,14,480
1127,1,14,490
1128,1,14,500
1129,1,14,510
1130,1,14,520
1131,1,14,530
1132,1,14,540
1133,1,14,550
1134,1,14,560
1135,1,14,570
1136,1,14,580
1137,1,14,590
1138,1,14,600
1139,1,14,610
1140,1,14,620
1141,1,14,630
1142,1,14,640
1143,1,14,650
1144,1,14,660
1145,1,14,670
1146,1,14,680
1147,1,14,690
1148,1,14,700
1149,1,14,710
1150,1,14,720
1151,1,14,730
1152,1,14,740
1153,1,14,750
1154,1,14,760
1155,1,14,770
1156,1,14,780
1157,1,14,790
1158,1,14,800
1159,1,14,810
1160,1,14,820
1161,1,14,830
1162,1,14,840
1163,1,14,850
1164,1,14,860
1165,1,14,870
1166,1,14,880
1167,1,14,890
1168,1,14,900
1169,1,15,150
1170,1,15,160
1171,1,15,170
1172,1,15,180
1173,1,15,190
1174,1,15,200
1175,1,15,210
1176,1,15,220
1177,1,15,230
1178,1,15,240
1179,1,15,250
1180,1,15,260
1181,1,15,270
1182,1,15,280
1183,1,15,290
1184,1,15,300
1185,1,15,310
1186,1,15,320
1187,1,15,330
1188,1,15,340
1189,1,15,350
1190,1,15,360
1191,1,15,370
1192,1,15,380
1193,1,15,390
1194,1,15,400
1195,1,15,410
1196,1,15,420
1197,1,15,430
1198,1,15,440
1199,1,15,450
1200,1,15,460
1201,1,15,470
1202,1,15,480
1203,1,15,490
1204,1,15,500
1205,1,15,510
1206,1,15,520
1207,1,15,530
1208,1,15,540
1209,1,15,550
1210,1,15,560
1211,1,15,570
1212,1,15,580
1213,1,15,590
1214,1,15,600
1215,1,15,610
1216,1,15,620
1217,1,15,630
1218,1,15,640
1219,1,15,650
1220,1,15,660
1221,1,15,670
1222,1,15,680
1223,1,15,690
1224,1,15,700
1225,1,15,710
1226,1,15,720
1227,1,15,730
1228,1,15,740
1229,1,15,750
1230,1,15,760
1231,1,15,770
1232,1,15,780
1233,1,15,790
1234,1,15,800
1235,1,15,810
1236,1,15,820
1237,1,15,830
1238,1,15,840
1239,1,15,850
1240,1,15,860
1241,1,15,870
1242,1,15,880
1243,1,15,890
1244,1,15,900
1245,1,16,160
1246,1,16,170
1247,1,16,180
1248,1,16,190
1249,1,16,200
1250,1,16,210
1251,1,16,220
1252,1,16,230
1253,1,16,240
1254,1,16,250
1255,1,16,260
1256,1,16,270
1257,1,16,280
1258,1,16,290
1259,1,16,300
1260,1,16,310
1261,1,16,320
1262,1,16,330
1263,1,16,340
1264,1,16,350
1265,1,16,360
1266,1,16,370
1267,1,16,380
1268,1,16,390
1269,1,16,400
1270,1,16,410
1271,1,16,420
1272,1,16,430
1273,1,16,440
1274,1,16,450
1275,1,16,460
1276,1,16,470
1277,1,16,480
1278,1,16,490
1279,1,16,500
1280,1,16,510
1281,1,16,520
1282,1,16,530
1283,1,16,540
1284,1,16,550
1285,1,16,560
1286,1,16,570
1287,1,16,580
1288,1,16,590
1289,1,16,600
1290,1,16,610
1291,1,16,620
1292,1,16,630
1293,1,16,640
1294,1,16,650
1295,1,16,660
1296,1,16,670
1297,1,16,680
1298,1,16,690
1299,1,16,700
1300,1,16,710
1301,1,16,720
1302,1,16,730
1303,1,16,740
1304,1,16,750
1305,1,16,760
1306,1,16,770
1307,1,16,780
1308,1,16,790
1309,1,16,800
1310,1,16,810
1311,1,16,820
1312,1,16,830
1313,1,16,840
1314,1,16,850
1315,1,16,860
1316,1,16,870
1317,1,16,880
1318,1,16,890
1319,1,16,900
1320,1,17,170
1321,1,17,180
1322,1,17,190
1323,1,17,200
1324,1,17,210
1325,1,17,220
1326,1,17,230
1327,1,17,240
1328,1,17,250
1329,1,17,260
1330,1,17,270
1331,1,17,280
1332,1,17,290
1333,1,17,300
1334,1,17,310
1335,1,17,320
1336,1,17,330
1337,1,17,340
1338,1,17,350
1339,1,17,360
1340,1,17,370
1341,1,17,380
1342,1,17,390
1343,1,17,400
1344,1,17,410
1345,1,17,420
1346,1,17,430
1347,1,17,440
1348,1,17,450
1349,1,17,460
1350,1,17,470
1351,1,17,480
1352,1,17,490
1353,1,17,500
1354,1,17,510
1355,1,17,520
1356,1,17,530
1357,1,17,540
1358,1,17,550
1359,1,17,560
1360,1,17,570
1361,1,17,580
1362,1,17,590
1363,1,17,600
1364,1,17,610
1365,1,17,620
1366,1,17,630
1367,1,17,640
1368,1,17,650
1369,1,17,660
1370,1,17,670
1371,1,17,680
1372,1,17,690
1373,1,17,700
1374,1,17,710
1375,1,17,720
1376,1,17,730
1377,1,17,740
1378,1,17,750
1379,1,17,760
1380,1,17,770
1381,1,17,780
1382,1,17,790
1383,1,17,800
1384,1,17,810
1385,1,17,820
1386,1,17,830
1387,1,17,840
1388,1,17,850
1389,1,17,860
1390,1,17,870
1391,1,17,880
1392,1,17,890
1393,1,17,900
1394,1,18,180
1395,1,18,190
1396,1,18,200
1397,1,18,210
1398,1,18,220
1399,1,18,230
1400,1,18,240
1401,1,18,250
1402,1,18,260
1403,1,18,270
1404,1,18,280
1405,1,18,290
1406,1,18,300
1407,1,18,310
1408,1,18,320
1409,1,18,330
1410,1,18,340
1411,1,18,350
1412,1,18,360
1413,1,18,370
1414,1,18,380
1415,1,18,390
1416,1,18,400
1417,1,18,410
1418,1,18,420
1419,1,18,430
1420,1,18,440
1421,1,18,450
1422,1,18,460
1423,1,18,470
1424,1,18,480
1425,1,18,490
1426,1,18,500
1427,1,18,510
1428,1,18,520
1429,1,18,530
1430,1,18,540
1431,1,18,550
1432,1,18,560
1433,1,18,570
1434,1,18,580
1435,1,18,590
1436,1,18,600
1437,1,18,610
1438,1,18,620
1439,1,18,630
1440,1,18,640
1441,1,18,650
1442,1,18,660
1443,1,18,670
1444,1,18,680
1445,1,18,690
1446,1,18,700
1447,1,18,710
1448,1,18,720
1449,1,18,730
1450,1,18,740
1451,1,18,750
1452,1,18,760
1453,1,18,770
1454,1,18,780
1455,1,18,790
1456,1,18,800
1457,1,18,810
1458,1,18,820
1459,1,18,830
1460,1,18,840
1461,1,18,850
1462,1,18,860
1463,1,18,870
1464,1,18,880
1465,1,18,890
1466,1,18,900
1467,1,19,190
1468,1,19,200
1469,1,19,210
1470,1,19,220
1471,1,19,230
1472,1,19,240
1473,1,19,250
1474,1,19,260
1475,1,19,270
1476,1,19,280
1477,1,19,290
1478,1,19,300
1479,1,19,310
1480,1,19,320
1481,1,19,330
1482,1,19,340
1483,1,19,350
1484,1,19,360
1485,1,19,370
1486,1,19,380
1487,1,19,390
1488,1,19,400
1489,1,19,410
1490,1,19,420
1491,1,19,430
1492,1,19,440
1493,1,19,450
1494,1,19,460
1495,1,19,470
1496,1,19,480
1497,1,19,490
1498,1,19,500
1499,1,19,510
1500,1,19,520
1501,1,19,530
1502,1,19,540
1503,1,19,550
1504,1,19,560
1505,1,19,570
1506,1,19,580
1507,1,19,590
1508,1,19,600
1509,1,19,610
1510,1,19,620
1511,1,19,630
1512,1,19,640
1513,1,19,650
1514,1,19,660
1515,1,19,670
1516,1,19,680
1517,1,19,690
1518,1,19,700
1519,1,19,710
1520,1,19,720
1521,1,19,730
1522,1,19,740
1523,1,19,750
1524,1,19,760
1525,1,19,770
1526,1,19,780
1527,1,19,790
1528,1,19,800
1529,1,19,810
1530,1,19,820
1531,1,19,830
1532,1,19,840
1533,1,19,850
1534,1,19,860
1535,1,19,870
1536,1,19,880
1537,1,19,890
1538,1,19,900
1539,1,20,200
1540,1,20,210
1541,1,20,220
1542,1,20,230
1543,1,20,240
1544,1,20,250
1545,1,20,260
1546,1,20,270
1547,1,20,280
1548,1,20,290
1549,1,20,300
1550,1,20,310
1551,1,20,320
1552,1,20,330
1553,1,20,340
1554,1,20,350
1555,1,20,360
1556,1,20,370
1557,1,20,380
1558,1,20,390
1559,1,20,400
1560,1,20,410
1561,1,20,420
1562,1,20,430
1563,1,20,440
1564,1,20,450
1565,1,20,460
1566,1,20,470
1567,1,20,480
1568,1,20,490
1569,1,20,500
1570,1,20,510
1571,1,20,520
1572,1,20,530
1573,1,20,540
1574,1,20,550
1575,1,20,560
1576,1,20,570
1577,1,20,580
1578,1,20,590
1579,1,20,600
1580,1,20,610
1581,1,20,620
1582,1,20,630
1583,1,20,640
1584,1,20,650
1585,1,20,660
1586,1,20,670
1587,1,20,680
1588,1,20,690
1589,1,20,700
1590,1,20,710
1591,1,20,720
1592,1,20,730
1593,1,20,740
1594,1,20,750
1595,1,20,760
1596,1,20,770
1597,1,20,780
1598,1,20,790
1599,1,20,800
1600,1,20,810
1601,1,20,820
1602,1,20,830
1603,1,20,840
1604,1,20,850
1605,1,20,860
1606,1,20,870
1607,1,20,880
1608,1,20,890
1609,1,20,900
1610,1,21,210
1611,1,21,220
1612,1,21,230
1613,1,21,240
1614,1,21,250
1615,1,21,260
1616,1,21,270
1617,1,21,280
1618,1,21,290
1619,1,21,300
1620,1,21,310
1621,1,21,320
1622,1,21,330
1623,1,21,340
1624,1,21,350
1625,1,21,360
1626,1,21,370
1627,1,21,380
1628,1,21,390
1629,1,21,400
1630,1,21,410
1631,1,21,420
1632,1,21,430
1633,1,21,440
1634,1,21,450
1635,1,21,460
1636,1,21,470
1637,1,21,480
1638,1,21,490
1639,1,21,500
1640,1,21,510
1641,1,21,520
1642,1,21,530
1643,1,21,540
1644,1,21,550
1645,1,21,560
1646,1,21,570
1647,1,21,580
1648,1,21,590
1649,1,21,600
1650,1,21,610
1651,1,21,620
1652,1,21,630
1653,1,21,640
1654,1,21,650
1655,1,21,660
1656,1,21,670
1657,1,21,680
1658,1,21,690
1659,1,21,700
1660,1,21,710
1661,1,21,720
1662,1,21,730
1663,1,21,740
